LC,year_since_disturb,agb,twi,temp,prec,srad,vapr,PH,N,SOC,Sand,Site
6.0,0.4297421,0.0044557042,0.28611463,0.3175346,0.037803575,0.054833427,0.01813337,0.36923078,0.44169614,0.661632,0.46938777,135
6.0,0.43534738,0.0019177933,0.30433294,0.2222295,0.037592456,0.099311434,0.011833277,0.5846154,0.23674911,0.2366268,0.45918366,136
6.0,0.42817995,0.003048139,0.3690858,0.21815021,0.038379386,0.123234,0.014595502,0.46153846,0.19081274,0.1055171,0.45918366,137
6.0,0.40665543,0.0070217894,0.32785842,0.3233645,0.03549093,0.033624966,0.022783868,0.24615383,0.41696116,0.80050343,0.45918366,138
6.0,0.3940547,0.0031626476,0.35565618,0.321433,0.036119904,0.037779465,0.022124475,0.3538462,0.434629,0.6970841,0.4387755,139
6.0,0.4056075,0.0037680925,0.2763804,0.32201967,0.036261104,0.036674753,0.022791414,0.3846154,0.42756185,0.72393537,0.3877551,140
5.0,0.400635,0.0073654703,0.36675587,0.33692083,0.039983142,0.051463746,0.021750493,0.3846154,0.39222616,0.71029997,0.3469388,141
5.0,0.4070982,0.0066548083,0.31766772,0.33551055,0.03823936,0.04634932,0.022515262,0.3846154,0.3992933,0.71029997,0.33673468,142
6.0,0.4183008,0.0032336453,0.37078562,0.32044235,0.041217737,0.06538788,0.019114127,0.3846154,0.44169614,0.6610027,0.45918366,143
6.0,0.37444952,0.001211711,0.3378176,0.2086723,0.04426838,0.11379964,0.011028898,0.46153846,0.14487633,0.14705265,0.45918366,144
6.0,0.42017117,0.0035537048,0.3345143,0.31487873,0.04231881,0.06582871,0.01767151,0.5538461,0.434629,0.554227,0.41836736,145
6.0,0.38410687,0.006353852,0.26819506,0.31820846,0.041119404,0.053892523,0.020404352,0.47692305,0.42402828,0.6391861,0.45918366,146
6.0,0.4025748,0.0072079,0.4718555,0.3179565,0.041012846,0.052273806,0.02052245,0.47692305,0.3886926,0.59702116,0.4489796,147
6.0,0.44266343,0.0012211645,0.34940305,0.21581237,0.03694367,0.10077976,0.012690417,0.53846157,0.22614843,0.19509125,0.5,148
6.0,0.04347826,0.0022897841,0.3521355,0.23824473,0.037855953,0.12252937,0.011063307,0.56923074,0.2720848,0.2460667,0.42857143,149
5.0,0.3882818,0.008319529,0.3299482,0.32589158,0.038059585,0.033474978,0.024212949,0.3538462,0.39575973,0.70547515,0.35714287,150
,,0.007828395,,0.24678937,0.07578163,0.2630609,0.039262954,0.33846152,0.30388695,0.44388503,0.5408163,151
5.0,0.40162385,0.010451999,0.3529474,0.329574,0.036043584,0.033921316,0.024947679,0.3538462,0.39575973,0.6895322,0.29591838,152
6.0,0.37444952,0.0076802857,0.31541103,0.31945843,0.04082611,0.054972935,0.021363098,0.46153846,0.42402828,0.6666667,0.3877551,153
6.0,0.39957532,0.0023572312,0.2953307,0.31916857,0.03987814,0.048507158,0.021708077,0.43076926,0.41342756,0.66477865,0.35714287,154
6.0,0.3787753,0.00362548,0.22293198,0.2355508,0.0472298,0.11542685,0.01969406,0.44615385,0.17667845,0.15921964,0.47959185,155
